date,open,high,low,close,volume
2014-09-08 04:00:00,470.5891616766467,470.76964071856287,470.4011976047904,470.63227544910177,4.063154166826347
2014-09-08 08:00:00,468.07829787234044,468.3042553191489,467.6279255319149,468.0161170212766,13.05836177
2014-09-08 12:00:00,463.00904977375563,463.2006334841629,462.73208144796376,463.01547511312214,10.940632629592761
2014-09-08 16:00:00,470.2815458937198,470.4782608695652,470.07536231884063,470.3563285024154,22.739873306908212
2014-09-08 20:00:00,471.3826484018265,471.5598173515982,471.1607762557078,471.37479452054794,10.719269469863013
2014-09-09 00:00:00,467.5999507389162,467.6990640394089,467.45280788177337,467.5897536945813,3.3546436332512313
2014-09-09 04:00:00,465.7659659090909,465.91903409090907,465.57357954545455,465.7805681818182,9.447191630681818
2014-09-09 08:00:00,463.2157142857143,463.3251098901099,462.9780769230769,463.174010989011,4.302447107912088
2014-09-09 12:00:00,466.3379411764706,466.4238235294118,466.21941176470585,466.32916666666665,3.8228512849509806
2014-09-09 16:00:00,465.9871428571429,466.13513227513226,465.80682539682545,465.984708994709,4.93829177084656
2014-09-09 20:00:00,470.13764150943393,470.4502358490566,469.8091037735849,470.1358490566038,18.407855499292452
2014-09-10 00:00:00,473.77188073394495,474.08532110091744,473.59330275229354,473.7809174311927,6.276775609128441
2014-09-10 04:00:00,476.87782857142855,477.06617142857147,476.78445714285715,476.97062857142856,11.135628978857143
2014-09-10 08:00:00,477.7205298013245,477.82960264900663,477.60006622516556,477.7273509933775,4.216787674569536
2014-09-10 12:00:00,483.11055813953493,483.5951627906977,482.65376744186045,483.1378139534884,15.49092507255814
2014-09-10 16:00:00,485.2659534883721,485.7119534883721,484.8904186046512,485.21655813953487,8.659270451581396
2014-09-10 20:00:00,484.43178571428575,484.86499999999995,484.01397959183674,484.36102040816326,11.346606619897958
2014-09-11 00:00:00,479.0220792079208,479.12940594059404,478.9077227722772,478.99653465346535,6.959408552772277
2014-09-11 04:00:00,479.16328671328677,479.2452447552448,479.0325874125874,479.1461538461538,5.55395948951049
2014-09-11 08:00:00,475.7989005235602,475.9434031413613,475.6160732984293,475.7797382198953,6.127530873507854
2014-09-11 12:00:00,474.3399502487562,474.512039800995,474.0846268656716,474.30676616915423,5.839333335124378
2014-09-11 16:00:00,474.13124999999997,474.318152173913,473.66293478260866,473.9784782608695,10.480312599836957
2014-09-11 20:00:00,472.8948743718593,473.0880402010051,472.6921105527638,472.89206030150757,7.911056070201005
2014-09-12 00:00:00,476.044255319149,476.1187234042554,475.9624822695036,476.03985815602834,6.151992467659575
2014-09-12 04:00:00,475.54693641618496,475.6419075144509,475.44734104046245,475.5326589595375,4.065093667514451
2014-09-12 08:00:00,470.7481632653061,470.93744897959186,470.54224489795916,470.77158163265307,15.557733666581633
2014-09-12 12:00:00,471.45812121212117,471.5709090909091,471.2947878787879,471.4392727272727,2.491753885212121
2014-09-12 16:00:00,471.60977900552484,471.77198895027624,471.3908287292818,471.6165745856354,4.522334506906078
2014-09-12 20:00:00,471.62999999999994,471.76973544973544,471.47809523809525,471.6431746031746,4.107402058201059
2014-09-13 00:00:00,472.7902857142857,472.9112142857143,472.6445,472.7766428571428,2.781002982214286
2014-09-13 04:00:00,470.2631496062992,470.38212598425196,470.1533858267717,470.29740157480313,5.522041387244094
2014-09-13 08:00:00,472.34599999999995,472.4978333333333,472.23199999999997,472.32300000000004,7.323057557
2014-09-13 12:00:00,476.87772972972977,477.0748648648649,476.743945945946,476.88016216216215,13.21193585762162
2014-09-13 16:00:00,478.5116666666667,478.6020833333333,478.41291666666666,478.49863095238095,4.19432633797619
2014-09-13 20:00:00,479.081871657754,479.24957219251337,478.9617647058824,479.11208556149734,4.023489425454545
2014-09-14 00:00:00,477.31701492537314,477.3705223880597,477.1752985074627,477.21888059701496,2.6175514280597016
2014-09-14 04:00:00,476.2136809815951,476.36705521472396,476.1157055214724,476.2165030674846,4.2372488107361965
2014-09-14 08:00:00,478.207610062893,478.32729559748424,478.09685534591193,478.1648427672956,2.8689062726415093
2014-09-14 12:00:00,477.4319047619048,477.55107142857145,477.34041666666667,477.42345238095237,5.116969095119048
2014-09-14 16:00:00,478.4269942196531,478.50693641618494,478.3223121387283,478.38184971098264,4.7146896321965315
2014-09-14 20:00:00,475.9257396449704,475.9816568047337,475.8504142011834,475.9360946745562,4.334422492426036
2014-09-15 00:00:00,475.104,475.174875,475.03718749999996,475.13543749999997,2.3920301215624997
2014-09-15 04:00:00,477.3661333333333,477.50466666666665,477.2854666666667,477.42526666666663,4.1399475712000005
2014-09-15 08:00:00,476.5286516853933,476.66837078651685,476.40005617977533,476.5356741573034,6.689648316460674
2014-09-15 12:00:00,474.21640449438206,474.363595505618,474.04646067415734,474.22668539325844,5.448200127977528
2014-09-15 16:00:00,476.02375,476.13130208333337,475.8859375,475.99942708333333,7.356981453697917
2014-09-15 20:00:00,475.58736842105264,475.66263157894736,475.4919298245614,475.5807602339181,3.9144959770760233
2014-09-16 00:00:00,470.7053723404255,470.9109574468085,470.38457446808513,470.74388297872343,11.372763450265959
2014-09-16 04:00:00,472.48867403314915,472.5986187845304,472.36535911602215,472.5021546961326,3.7745969128729278
2014-09-16 08:00:00,471.1985234899329,471.3488590604027,470.9728859060403,471.13899328859065,3.5462096520134225
2014-09-16 12:00:00,469.6228901734104,469.74994219653183,469.47098265895954,469.63942196531787,3.703928479190752
2014-09-16 16:00:00,468.73193877551023,468.92612244897964,468.52408163265306,468.6788775510204,6.2964839092857146
2014-09-16 20:00:00,465.8841145833333,466.1115104166667,465.558125,465.82708333333335,8.197574887552083
2014-09-17 00:00:00,463.46025,463.608,463.2840625,463.476375,4.028005828875
2014-09-17 04:00:00,462.97254658385094,463.17869565217393,462.75267080745346,462.9973291925466,7.267226664596273
2014-09-17 08:00:00,460.33272727272725,460.5625,459.9705113636364,460.26602272727274,8.60771008846591
2014-09-17 12:00:00,457.58370731707316,457.8925853658536,457.09536585365856,457.47580487804873,14.899562527853657
2014-09-17 16:00:00,453.54728571428575,453.83295238095235,453.2515714285714,453.5747142857143,15.362784909285715
2014-09-17 20:00:00,447.39824644549765,447.6263981042654,447.11843601895737,447.4063981042654,10.021994841848342
2014-09-18 00:00:00,449.37078817733993,449.5733497536946,449.1413793103448,449.3964039408867,8.987614102610838
2014-09-18 04:00:00,450.44848101265825,450.6062025316456,450.2978481012658,450.44696202531645,4.694493313924051
2014-09-18 08:00:00,448.6262032085562,448.73614973262033,448.4884491978609,448.6425668449198,3.7369807514973266
2014-09-18 12:00:00,442.0176811594203,442.4945410628019,441.54512077294686,441.88,19.14167607048309
2014-09-18 16:00:00,430.6067857142857,431.2553125,430.0769642857143,430.5723660714286,25.064920457499998
2014-09-18 20:00:00,422.19529914529915,423.09004273504274,421.43132478632475,422.27948717948715,36.54347194397436
2014-09-19 00:00:00,424.4447916666666,424.8171875,424.11869791666663,424.4738541666666,11.479971900208334
2014-09-19 04:00:00,425.89894117647066,426.11758823529414,425.658,425.89994117647063,7.790168925764705
2014-09-19 08:00:00,410.6118061674009,411.2106167400881,410.0332158590308,410.5374008810573,31.128846958370044
2014-09-19 12:00:00,393.05694560669457,393.8262761506276,392.29891213389124,393.0601255230125,41.42573798389122
2014-09-19 16:00:00,401.4513793103448,402.04137931034484,400.9855172413793,401.4833620689655,25.8537733849569
2014-09-19 20:00:00,398.65026666666665,399.0758666666667,398.26444444444445,398.64404444444443,17.882952174266666
2014-09-20 00:00:00,395.13663507109004,395.4899052132701,394.8776303317535,395.1391943127962,11.03159483336493
2014-09-20 04:00:00,406.07286995515693,406.4776233183856,405.78753363228697,406.1525112107623,19.936318632914798
2014-09-20 08:00:00,414.2321028037383,414.5033644859813,414.017476635514,414.2392523364486,6.633000560373832
2014-09-20 12:00:00,419.2111059907834,419.57082949308756,418.8920276497696,419.21668202764977,18.56113036751152
2014-09-20 16:00:00,419.98798245614034,420.468596491228,419.6297368421053,420.0017543859649,21.44807255337719
2014-09-20 20:00:00,410.65175355450236,410.92407582938387,410.3503317535545,410.59511848341236,13.291621289383885
2014-09-21 00:00:00,411.4383695652174,411.6867934782608,411.159347826087,411.4613043478261,11.857090295163044
2014-09-21 04:00:00,407.55005494505497,407.7614835164835,407.37219780219783,407.4815934065934,8.241365056813187
2014-09-21 08:00:00,400.23091836734693,400.4324489795918,399.96265306122444,400.2070408163265,13.02956879877551
2014-09-21 12:00:00,400.64790322580643,400.84274193548384,400.4927419354838,400.69543010752693,4.849888323709678
2014-09-21 16:00:00,405.81435779816513,406.14431192660555,405.61545871559633,405.91165137614684,13.005640328944954
2014-09-21 20:00:00,403.3648275862069,403.5513793103449,402.97645320197046,403.2993596059114,20.560654630541872
2014-09-22 00:00:00,398.93287234042555,399.0884042553191,398.7663297872341,398.9391489361702,7.722322047712766
2014-09-22 04:00:00,404.2253370786517,404.3796629213483,404.09578651685393,404.2591573033708,7.602622929606742
2014-09-22 08:00:00,404.77335078534037,404.95167539267015,404.4745026178011,404.7262827225131,9.197907223089006
2014-09-22 12:00:00,403.4723383084577,403.68825870646765,403.3028855721393,403.4681592039801,6.649369435771145
2014-09-22 16:00:00,401.03291262135923,401.21529126213596,400.74048543689315,400.9778640776699,10.471450360970874
2014-09-22 20:00:00,402.42683257918554,402.5477375565611,402.2300904977376,402.4216742081448,9.305555384660632
2014-09-23 00:00:00,401.76681159420286,401.9419806763285,401.51487922705314,401.77222222222224,10.72069399884058
2014-09-23 04:00:00,402.3508670520231,402.5326589595375,402.19959537572254,402.3658959537572,3.7660916394797685
2014-09-23 08:00:00,400.2244505494506,400.53670329670325,399.9232417582418,400.241978021978,6.0156501602197805
2014-09-23 12:00:00,397.2027804878049,397.6217073170732,396.85160975609756,397.16770731707317,7.456274597999999
2014-09-23 16:00:00,399.0172398190045,399.47199095022626,398.58438914027147,398.97212669683256,18.335989281312216
2014-09-23 20:00:00,438.11887029288704,439.53920502092046,436.8956066945607,438.1711297071129,72.92941203514646
2014-09-24 00:00:00,438.3291588785047,438.7961682242991,437.8542523364486,438.37247663551403,12.290460263271028
2014-09-24 04:00:00,433.3307567567568,433.7907567567567,432.83708108108107,433.07805405405406,9.40722185091892
2014-09-24 08:00:00,425.109,425.4506818181818,424.7166818181818,425.14104545454546,16.247855147136363
2014-09-24 12:00:00,425.74886363636364,426.2179090909091,425.3853181818182,425.80036363636367,14.621862849727272
2014-09-24 16:00:00,432.1524568965517,432.57370689655176,431.7672844827586,432.10396551724136,8.051587537284483
2014-09-24 20:00:00,428.8085462555066,429.18396475770925,428.4901762114538,428.87907488986787,8.716394397092511
2014-09-25 00:00:00,423.4257272727273,423.6683636363636,423.0937272727273,423.3520454545454,11.948284612727273
2014-09-25 04:00:00,417.43854838709683,417.72521505376346,417.1287634408602,417.42602150537635,6.340452918279569
2014-09-25 08:00:00,409.95552884615387,410.3350480769231,409.40591346153843,409.9525961538462,28.782353157259614
2014-09-25 12:00:00,409.93450704225353,410.28896713615023,409.5172300469483,409.9344600938967,7.85978984197183
2014-09-25 16:00:00,411.8984360189574,412.098672985782,411.60857819905215,411.9142654028436,8.122785632369668
2014-09-25 20:00:00,408.94955156950675,409.1393721973094,408.63721973094175,408.91578475336325,9.5154625329148
2014-09-26 00:00:00,411.5481168831169,411.7394155844156,411.39045454545453,411.5646103896104,8.954177438441558
2014-09-26 04:00:00,410.3225465838509,410.46279503105586,410.06925465838503,410.2301242236025,5.002268547329193
2014-09-26 08:00:00,405.91032786885245,406.12907103825137,405.66579234972676,405.901693989071,10.268069266448087
2014-09-26 12:00:00,401.1658937198068,401.4283574879227,400.788115942029,401.07801932367147,10.885189233864734
2014-09-26 16:00:00,402.07388349514565,402.4554368932039,401.83936893203884,402.16805825242716,8.786734993834951
2014-09-26 20:00:00,406.07886486486484,406.43783783783783,405.8183243243243,406.0565405405406,9.698663137783784
2014-09-27 00:00:00,404.57482758620694,404.74252873563216,404.3092528735632,404.44988505747125,5.220250666091954
2014-09-27 04:00:00,404.78038167938934,404.933893129771,404.6848854961832,404.8371755725191,2.8678145770992365
2014-09-27 08:00:00,406.5613698630137,406.69520547945206,406.451301369863,406.5544520547945,3.1629969284246573
2014-09-27 12:00:00,405.4520805369128,405.51053691275166,405.34859060402687,405.42241610738256,3.3422030488590604
2014-09-27 16:00:00,401.89635000000004,402.27389999999997,401.67615,401.94489999999996,9.91403353445
2014-09-27 20:00:00,400.5193103448276,400.77522167487683,400.26807881773397,400.4692610837438,6.5231251877832515
2014-09-28 00:00:00,401.4983233532934,401.70508982035926,401.314131736527,401.49826347305395,5.554540096047904
2014-09-28 04:00:00,401.2775939849624,401.37804511278193,401.1925563909775,401.2763157894737,1.8999214963909774
2014-09-28 08:00:00,400.03144,400.13968,399.95056,400.04784,2.79027231408
2014-09-28 12:00:00,396.5592222222222,396.85150000000004,396.31488888888885,396.5988888888889,11.955929788888888
2014-09-28 16:00:00,388.7687203791469,389.11729857819904,388.4050710900474,388.69597156398106,23.37349183805687
2014-09-28 20:00:00,379.98330357142856,380.4745535714286,379.48875,379.9374107142857,26.377782771473214
2014-09-29 00:00:00,377.15620689655174,377.5093596059113,376.7921674876847,377.19871921182266,19.90683172995074
2014-09-29 04:00:00,381.4156989247312,381.7353225806452,381.0031182795699,381.33973118279573,7.485809612741936
2014-09-29 08:00:00,375.5246759259259,375.8751388888889,375.05546296296296,375.4604166666667,17.964216252407407
2014-09-29 12:00:00,378.96813333333336,379.2348,378.6919555555556,379.0405777777778,8.968860370844444
2014-09-29 16:00:00,382.2894323144105,382.6885589519651,381.83956331877727,382.2655021834061,14.475967607074235
2014-09-29 20:00:00,376.91779816513764,377.24853211009173,376.45651376146793,376.9656880733945,20.267721132477064
2014-09-30 00:00:00,373.24515463917527,373.4660824742268,372.8639175257732,373.23721649484537,18.56884050015464
2014-09-30 04:00:00,375.50879518072287,375.7018674698795,375.34716867469876,375.4923493975904,5.042916006024097
2014-09-30 08:00:00,375.68158163265304,375.7830102040816,375.499693877551,375.61607142857144,4.935489880459183
2014-09-30 12:00:00,378.02263157894737,378.2005701754386,377.80964912280706,378.010701754386,7.35357514
2014-09-30 16:00:00,381.7808212560387,382.0928985507246,381.46198067632855,381.8373913043478,13.35971216531401
2014-09-30 20:00:00,388.43756637168144,388.9836725663717,388.01544247787615,388.4551327433628,29.59274856022124
2014-10-01 00:00:00,390.46689119170986,390.850932642487,390.1384974093264,390.4460103626943,6.975313401450777
2014-10-01 04:00:00,390.46010152284265,390.6844162436548,390.27857868020305,390.5185279187817,4.726677330050761
2014-10-01 08:00:00,386.53039603960394,386.8181683168317,386.21826732673264,386.52698019801977,12.705957352128712
2014-10-01 12:00:00,382.3065137614679,382.5318348623853,382.0015596330275,382.31100917431195,14.34657878119266
2014-10-01 16:00:00,384.43910714285715,384.7577232142857,384.1347767857143,384.44700892857145,16.093873646607143
2014-10-01 20:00:00,384.77612149532706,385.0996728971963,384.49415887850466,384.78098130841124,8.640579110373832
2014-10-02 00:00:00,383.6189010989011,383.83467032967036,383.36609890109895,383.5880769230769,4.797429588296703
2014-10-02 04:00:00,384.46900552486187,384.7199447513812,384.27740331491714,384.53093922651937,3.612188367348066
2014-10-02 08:00:00,381.31273195876287,381.54376288659796,381.03907216494844,381.31670103092785,4.802656350051547
2014-10-02 12:00:00,379.8649523809524,380.16161904761907,379.56342857142863,379.90180952380956,8.441369034809524
2014-10-02 16:00:00,376.1542857142857,376.50341013824885,375.80331797235027,376.13635944700457,14.422868328341012
2014-10-02 20:00:00,376.8014141414141,377.07202020202016,376.4326262626263,376.8256565656566,13.767165243131313
2014-10-03 00:00:00,373.5756476683938,373.9031088082902,373.3025906735751,373.5673056994819,6.431122672435234
2014-10-03 04:00:00,374.7476119402985,374.954776119403,374.61619402985076,374.8189552238806,5.317388211865672
2014-10-03 08:00:00,376.70711538461535,376.90705128205127,376.5035897435897,376.67865384615385,3.7113213687179485
2014-10-03 12:00:00,372.4688,372.7578,371.97525,372.3479,24.667164355700002
2014-10-03 16:00:00,365.8900438596491,366.2474122807018,365.3437280701754,365.8865350877193,22.42442014214912
2014-10-03 20:00:00,360.8452863436124,361.1657268722467,360.2020264317181,360.7205726872247,25.530038471585904
2014-10-04 00:00:00,357.65619289340106,357.9542639593909,357.21152284263957,357.6559898477157,16.751084055532996
2014-10-04 04:00:00,362.7304469273743,362.94675977653634,362.4965921787709,362.6888826815642,9.630362007318436
2014-10-04 08:00:00,355.5618719211823,355.7157142857142,355.3671428571428,355.4748768472906,8.476499498522166
2014-10-04 12:00:00,350.05184466019415,350.31990291262133,349.8044174757282,350.02936893203884,18.734282331262136
2014-10-04 16:00:00,342.10643776824037,342.5796995708155,341.658669527897,342.02935622317597,47.385205660686694
2014-10-04 20:00:00,332.00587719298244,332.48714912280707,331.50482456140355,332.02530701754387,31.732091164342105
2014-10-05 00:00:00,329.8796153846154,330.2112019230769,329.45620192307695,329.91028846153847,17.78695263966346
2014-10-05 04:00:00,335.43512315270937,335.85073891625615,335.14093596059115,335.5466009852217,13.203970422463055
2014-10-05 08:00:00,323.27166666666665,323.58769607843135,322.8811274509804,323.1756862745098,25.883298623970585
2014-10-05 12:00:00,309.60237288135596,310.05754237288136,309.1070762711865,309.5590677966102,38.29176819817796
2014-10-05 16:00:00,298.75665236051503,299.4997854077253,297.6259656652361,298.6957510729614,94.9054505302146
2014-10-05 20:00:00,304.2444725738397,305.15510548523207,303.4477637130801,304.2800421940928,59.68018223578059
2014-10-06 00:00:00,312.4643644067796,313.2028813559322,311.6638559322034,312.39398305084745,65.78430275220339
2014-10-06 04:00:00,299.9069298245614,299.95122807017543,299.84719298245614,299.9016228070176,41.478348473201756
2014-10-06 08:00:00,313.03675213675217,313.92068376068374,312.153547008547,313.0979487179487,107.01910965333333
2014-10-06 12:00:00,322.7289029535865,323.1735443037975,322.0976371308017,322.70118143459916,30.43153353793249
2014-10-06 16:00:00,336.78230769230765,337.5403846153846,336.15910256410257,336.8638888888889,53.82716396948718
2014-10-06 20:00:00,331.2567391304348,331.64595652173915,330.7366956521739,331.25756521739135,26.09089126552174
2014-10-07 00:00:00,329.0472380952381,329.30509523809525,328.7229523809524,329.0197619047619,10.095388530571428
2014-10-07 04:00:00,334.9315425531915,335.1245744680851,334.6626595744681,334.9252659574468,12.420390581968084
2014-10-07 08:00:00,324.688371040724,325.1029411764706,324.3035294117647,324.70864253393665,28.987582588778277
2014-10-07 12:00:00,322.8859388646288,323.2594323144105,322.4607860262009,322.98711790393014,18.91669178423581
2014-10-07 16:00:00,328.9802092050209,329.38359832635985,328.55560669456065,328.9909205020921,20.984162140585777
2014-10-07 20:00:00,329.9439055793991,330.2830472103004,329.4718454935622,329.89536480686695,12.86311153609442
2014-10-08 00:00:00,331.32252252252255,331.7356756756757,330.9438288288288,331.2874774774775,9.987503227027029
2014-10-08 04:00:00,330.02263392857145,330.3780803571429,329.62651785714286,329.9719642857143,8.8172761496875
2014-10-08 08:00:00,333.86561403508773,334.2143859649123,333.59701754385964,333.87618421052633,17.010340188421054
2014-10-08 12:00:00,340.68635593220336,341.097627118644,340.22652542372884,340.6153813559322,26.35065582038136
2014-10-08 16:00:00,345.76120833333334,346.452875,345.2223333333333,345.73716666666667,38.979629614124995
2014-10-08 20:00:00,347.7441125541126,348.0897835497836,347.2951948051948,347.7322943722944,14.3104407004329
2014-10-09 00:00:00,354.92199999999997,355.3488372093023,354.562511627907,354.96702325581396,18.971572868093023
2014-10-09 04:00:00,354.3118,354.6035,354.0318,354.25475,8.377893675100001
2014-10-09 08:00:00,361.5608620689655,362.04896551724136,361.13163793103445,361.6197844827586,36.879710195
2014-10-09 12:00:00,369.79235042735047,370.40713675213675,369.2103418803419,369.74435897435893,32.81398325636752
2014-10-09 16:00:00,379.34267782426775,380.2794142259414,378.6102928870293,379.33439330543933,60.81146596669456
2014-10-09 20:00:00,370.14022222222223,370.68951111111113,369.38559999999995,370.01559999999995,47.506443756177774
2014-10-10 00:00:00,362.77091324200916,363.2480365296804,362.4657077625571,362.875799086758,19.188874042374426
2014-10-10 04:00:00,369.2531219512195,369.54160975609756,369.01609756097565,369.31736585365854,12.817681393707318
2014-10-10 08:00:00,369.9274146341463,370.13560975609755,369.54258536585365,369.7926829268293,15.983159518536585
2014-10-10 12:00:00,362.33718749999997,362.71196428571426,361.9844642857143,362.3282142857143,23.811944921607143
2014-10-10 16:00:00,357.5928947368421,357.9022368421053,357.03543859649125,357.4786403508772,23.953703967017546
2014-10-10 20:00:00,358.1374384236453,358.35137931034484,357.8750246305419,358.1616748768473,11.151155772709359
2014-10-11 00:00:00,360.8519138755981,361.0866028708134,360.563971291866,360.8917224880383,15.125720593588518
2014-10-11 04:00:00,362.78986928104575,362.888954248366,362.61117647058825,362.74078431372544,5.873252190130719
2014-10-11 08:00:00,361.26493975903617,361.3801204819277,361.1356024096386,361.2422289156626,4.220229129759036
2014-10-11 12:00:00,355.4132093023256,355.6500930232558,355.2632558139535,355.46027906976747,6.055029987627908
2014-10-11 16:00:00,356.42939534883726,356.77144186046513,356.2166976744186,356.5080930232558,8.039051728372094
2014-10-11 20:00:00,361.78883720930236,362.06958139534885,361.4883255813954,361.73297674418603,9.423266794186047
2014-10-12 00:00:00,362.2482065217391,362.5735869565217,362.0066304347826,362.2267391304348,7.337397965163044
2014-10-12 04:00:00,361.5682822085889,361.69552147239267,361.4863190184049,361.58981595092024,3.4712113701840495
2014-10-12 08:00:00,359.1881714285714,359.3549142857143,358.9888,359.17577142857147,24.34379351091429
2014-10-12 12:00:00,358.3317901234568,358.50518518518516,358.1446296296296,358.3251851851852,3.8281172314814818
2014-10-12 16:00:00,362.89285714285717,363.0734065934066,362.62835164835167,362.8283516483516,8.065676455109891
2014-10-12 20:00:00,370.9971428571429,371.5367281105991,370.6459447004608,371.1104608294931,22.129201439907835
2014-10-13 00:00:00,377.3686206896552,377.6973891625616,377.0014778325123,377.3134482758621,15.019932040394089
2014-10-13 04:00:00,373.41917197452227,373.6207006369427,373.14133757961787,373.37713375796176,12.702959234713376
2014-10-13 08:00:00,375.67533333333336,375.954358974359,375.4534358974359,375.72656410256405,16.089427426666667
2014-10-13 12:00:00,379.51164948453606,379.8517010309278,379.2218556701031,379.55489690721646,15.432585043195875
2014-10-13 16:00:00,380.25481818181817,380.6757272727273,379.75563636363637,380.2558636363636,23.90391190881818
2014-10-13 20:00:00,386.2164090909091,386.7414090909091,385.7401363636364,386.33663636363633,32.102767615909094
2014-10-14 00:00:00,395.5052803738318,395.95308411214955,395.1594859813084,395.5329906542056,25.181607890373833
2014-10-14 04:00:00,399.00082417582416,399.3865384615385,398.74615384615385,399.0627472527472,27.941364437362637
2014-10-14 08:00:00,407.40729257641925,407.90917030567687,406.8472925764192,407.34908296943235,20.873692985021833
2014-10-14 12:00:00,404.2643243243243,404.57153153153155,403.9578378378378,404.25067567567567,14.444164111306305
2014-10-14 16:00:00,402.6163203463203,403.0882683982684,402.17709956709956,402.6598701298701,21.582772430779222
2014-10-14 20:00:00,410.10275109170306,410.50048034934497,409.6957205240175,410.0117030567685,13.06562785724891
2014-10-15 00:00:00,402.2559798994975,402.5517085427135,401.8077889447236,402.17748743718596,19.73647322753769
2014-10-15 04:00:00,397.9250515463918,398.21752577319586,397.60680412371136,397.9261855670103,13.287547611030929
2014-10-15 08:00:00,393.8773429951691,394.2250724637681,393.38019323671494,393.82193236714977,23.12207504062802
2014-10-15 12:00:00,395.6779653679654,396.02116883116884,395.3140692640693,395.6575757575757,13.570845562683983
2014-10-15 16:00:00,392.90062500000005,393.2896428571429,392.3938392857143,392.8611607142857,21.803336134330355
2014-10-15 20:00:00,392.61339534883723,392.7808372093023,392.44209302325584,392.6110697674419,9.554274552465117
2014-10-16 00:00:00,395.37159090909086,395.49636363636364,395.1922727272727,395.3641477272727,7.160887912784091
2014-10-16 04:00:00,395.03806451612905,395.1523387096774,394.9761290322581,395.07290322580644,3.3930619511290323
2014-10-16 08:00:00,393.5056020942409,393.6531937172775,393.2915183246073,393.49413612565445,9.370800851361256
2014-10-16 12:00:00,386.57910798122066,387.0372300469483,386.06591549295774,386.59507042253523,40.33637837206573
2014-10-16 16:00:00,380.01588235294116,380.4580995475113,379.59574660633484,380.02506787330316,19.121075144208145
2014-10-16 20:00:00,377.43346320346325,378.0036796536797,376.93471861471863,377.4938961038961,28.800923511861473
2014-10-17 00:00:00,382.3628961748634,382.65224043715847,382.1774863387978,382.3918579234973,6.7554368172131145
2014-10-17 04:00:00,380.85783216783216,381.024055944056,380.7343356643357,380.87195804195807,15.527971301468531
2014-10-17 08:00:00,381.769754601227,381.8947852760736,381.58263803680984,381.7157668711656,6.592706610674846
2014-10-17 12:00:00,376.92484375000004,377.06265625,376.78078125,376.97380208333334,7.738088250625
2014-10-17 16:00:00,378.65568075117375,378.89197183098594,378.40788732394367,378.66220657276995,14.253879106619719
2014-10-17 20:00:00,382.0561320754717,382.2168867924528,381.8583962264151,382.06056603773584,5.603976190424528
2014-10-18 00:00:00,381.18751479289944,381.3659763313609,380.9949704142012,381.1903550295858,8.828748095266272
2014-10-18 04:00:00,379.385,379.50889830508476,379.3163559322034,379.4461016949152,4.610093393728813
2014-10-18 08:00:00,379.9635460992908,380.119219858156,379.79468085106384,379.92198581560285,3.5926989941134755
2014-10-18 12:00:00,386.3158823529412,386.5354705882353,386.0880588235294,386.36623529411764,12.679910452117648
2014-10-18 16:00:00,391.7250704225352,391.95507042253524,391.5032394366197,391.7294835680751,8.53704387230047
2014-10-18 20:00:00,392.0879651162791,392.25,391.8815697674419,392.0841860465116,7.21076168616279
2014-10-19 00:00:00,391.4781147540984,391.54606557377053,391.3877868852459,391.46467213114755,3.936485584672131
2014-10-19 04:00:00,391.84465346534654,391.940693069307,391.72960396039605,391.8356435643565,3.0646152915841585
2014-10-19 08:00:00,391.4246621621622,391.5577027027027,391.31641891891894,391.43918918918916,5.931799814797298
2014-10-19 12:00:00,387.2318125,387.332625,387.153125,387.2486875,3.5971026549375003
2014-10-19 16:00:00,390.31701298701296,390.4322077922078,390.20422077922075,390.33974025974027,2.3430646975974025
2014-10-19 20:00:00,388.67779141104296,388.81460122699383,388.54932515337424,388.6873619631902,2.834262203067485
2014-10-20 00:00:00,388.3915527950311,388.5298757763975,388.2342857142857,388.36260869565217,6.278593076956522
2014-10-20 04:00:00,382.3791891891892,382.5708108108108,382.20202702702704,382.35175675675674,18.283242765540543
2014-10-20 08:00:00,382.2116489361702,382.3745212765958,381.88728723404256,382.1137234042553,23.525281454202126
2014-10-20 12:00:00,383.4785882352941,383.6338823529412,383.36776470588234,383.53482352941177,4.683721290647059
2014-10-20 16:00:00,385.03224489795923,385.2131632653061,384.8579591836735,385.07153061224494,6.115142437908163
2014-10-20 20:00:00,383.870585106383,384.10521276595745,383.6537234042553,383.91005319148934,7.553818566808511
2014-10-21 00:00:00,381.2677464788732,381.4201408450704,381.07197183098594,381.2545774647887,8.113839207112676
2014-10-21 04:00:00,381.8609174311926,381.9922018348624,381.75697247706427,381.89247706422015,5.702865907522935
2014-10-21 08:00:00,382.5027586206897,382.6486206896552,382.3806896551724,382.54186206896554,5.08211706262069
2014-10-21 12:00:00,387.1017307692308,387.21509615384616,386.9425,387.0930769230769,8.993184914807692
2014-10-21 16:00:00,389.6714689265537,389.9038983050848,389.43378531073444,389.6756497175141,13.254451489887005
2014-10-21 20:00:00,387.13617801047116,387.40748691099475,386.92502617801046,387.18905759162305,9.808510524502617
2014-10-22 00:00:00,386.00647540983607,386.0966393442623,385.86303278688524,385.9481967213115,4.69087159204918
2014-10-22 04:00:00,386.8713043478261,386.96765217391305,386.7404347826087,386.80852173913047,6.937288435913044
2014-10-22 08:00:00,385.09445714285715,385.2654857142858,384.9473142857143,385.12211428571425,6.162919110800001
